5.415617227554321289e-01,5.390428304672241211e-01,5.214105844497680664e-01,5.372796058654785156e-01,5.307304859161376953e-01,5.327455997467041016e-01,5.241813659667968750e-01,5.372796058654785156e-01,5.390428304672241211e-01,5.302267074584960938e-01
5.516372919082641602e-01,5.460957288742065430e-01,5.574307441711425781e-01,5.458438396453857422e-01,5.335012674331665039e-01,5.395466089248657227e-01,5.433249473571777344e-01,5.508816242218017578e-01,5.375314950942993164e-01,5.370277166366577148e-01
5.826196670532226562e-01,5.712846517562866211e-01,5.909320116043090820e-01,5.632241964340209961e-01,5.612090826034545898e-01,5.541561841964721680e-01,5.884131193161010742e-01,5.617128610610961914e-01,5.622166395187377930e-01,5.455919504165649414e-01
6.234257221221923828e-01,6.105793714523315430e-01,6.294710040092468262e-01,5.972292423248291016e-01,6.002519130706787109e-01,5.697733163833618164e-01,6.256926655769348145e-01,5.924433469772338867e-01,5.962216854095458984e-01,5.612090826034545898e-01
6.602014899253845215e-01,6.420654654502868652e-01,6.584382653236389160e-01,6.329974532127380371e-01,6.362720131874084473e-01,6.073048114776611328e-01,6.649873852729797363e-01,6.133501529693603516e-01,6.279596686363220215e-01,5.957179069519042969e-01
6.921914219856262207e-01,6.758186221122741699e-01,6.911838650703430176e-01,6.745591759681701660e-01,6.778337359428405762e-01,6.267002224922180176e-01,6.901763081550598145e-01,6.382871270179748535e-01,6.579344868659973145e-01,6.226700544357299805e-01
7.241813540458679199e-01,6.947103142738342285e-01,7.148614525794982910e-01,7.007556557655334473e-01,7.090680003166198730e-01,6.596977114677429199e-01,7.198992371559143066e-01,6.657430529594421387e-01,6.861460804939270020e-01,6.584382653236389160e-01
7.460957169532775879e-01,7.161208987236022949e-01,7.410579323768615723e-01,7.342569231986999512e-01,7.314861416816711426e-01,6.853904128074645996e-01,7.397984862327575684e-01,6.934508681297302246e-01,7.130982279777526855e-01,6.795969605445861816e-01
7.586901783943176270e-01,7.335012555122375488e-01,7.743073105812072754e-01,7.637279629707336426e-01,7.465994954109191895e-01,6.972292065620422363e-01,7.619647383689880371e-01,7.141057848930358887e-01,7.297229170799255371e-01,7.105793356895446777e-01
7.816120982170104980e-01,7.534005045890808105e-01,7.783375382423400879e-01,7.753148674964904785e-01,7.629722952842712402e-01,7.113350033760070801e-01,7.831234335899353027e-01,7.385390400886535645e-01,7.534005045890808105e-01,7.256926894187927246e-01
7.926952242851257324e-01,7.549118399620056152e-01,7.977330088615417480e-01,7.826196551322937012e-01,7.760705351829528809e-01,7.362720370292663574e-01,7.926952242851257324e-01,7.549118399620056152e-01,7.695214152336120605e-01,7.488664984703063965e-01
8.002519011497497559e-01,7.712846398353576660e-01,8.108312487602233887e-01,7.929471135139465332e-01,7.831234335899353027e-01,7.496221661567687988e-01,8.085642457008361816e-01,7.536523938179016113e-01,7.871536612510681152e-01,7.622166275978088379e-01
8.015113472938537598e-01,7.869017720222473145e-01,8.241813778877258301e-01,8.070529103279113770e-01,7.979848980903625488e-01,7.612090706825256348e-01,8.103274703025817871e-01,7.743073105812072754e-01,7.934508919715881348e-01,7.662468552589416504e-01
8.178841471672058105e-01,7.904282212257385254e-01,8.307304978370666504e-01,8.118388056755065918e-01,8.085642457008361816e-01,7.634760737419128418e-01,8.216624855995178223e-01,7.848866581916809082e-01,7.997481226921081543e-01,7.901763319969177246e-01
8.158690333366394043e-01,8.027707934379577637e-01,8.367758393287658691e-01,8.224181532859802246e-01,8.158690333366394043e-01,7.657430768013000488e-01,8.314861655235290527e-01,7.884131073951721191e-01,8.108312487602233887e-01,7.921914458274841309e-01
8.254408240318298340e-01,8.080604672431945801e-01,8.473551869392395020e-01,8.340050578117370605e-01,8.191435933113098145e-01,7.798488736152648926e-01,8.380352854728698730e-01,7.843828797340393066e-01,8.267002701759338379e-01,7.984886765480041504e-01
8.304786086082458496e-01,8.151133656501770020e-01,8.614609837532043457e-01,8.438287377357482910e-01,8.267002701759338379e-01,7.929471135139465332e-01,8.440806269645690918e-01,8.047859072685241699e-01,8.272040486335754395e-01,8.120906949043273926e-01
8.420655131340026855e-01,8.214105963706970215e-01,8.624685406684875488e-01,8.415617346763610840e-01,8.277078270912170410e-01,7.911838889122009277e-01,8.418136239051818848e-01,8.141058087348937988e-01,8.254408240318298340e-01,8.133501410484313965e-01
8.498740792274475098e-01,8.163728117942810059e-01,8.591939806938171387e-01,8.498740792274475098e-01,8.370277285575866699e-01,8.030226826667785645e-01,8.511335253715515137e-01,8.095718026161193848e-01,8.400503993034362793e-01,8.264483809471130371e-01
8.483627438545227051e-01,8.246851563453674316e-01,8.712846636772155762e-01,8.506297469139099121e-01,8.408060669898986816e-01,8.042821288108825684e-01,8.586902022361755371e-01,8.289672732353210449e-01,8.463476300239562988e-01,8.178841471672058105e-01
8.554156422615051270e-01,8.395466208457946777e-01,8.690176606178283691e-01,8.488665223121643066e-01,8.460957407951354980e-01,8.098236918449401855e-01,8.576826453208923340e-01,8.216624855995178223e-01,8.521410822868347168e-01,8.319899439811706543e-01
8.561713099479675293e-01,8.415617346763610840e-01,8.785893917083740234e-01,8.619647622108459473e-01,8.465995192527770996e-01,8.088161349296569824e-01,8.634760975837707520e-01,8.216624855995178223e-01,8.554156422615051270e-01,8.352645039558410645e-01
8.637279868125915527e-01,8.435768485069274902e-01,8.780856132507324219e-01,8.602015376091003418e-01,8.564231991767883301e-01,8.191435933113098145e-01,8.584383130073547363e-01,8.405541777610778809e-01,8.564231991767883301e-01,8.309823870658874512e-01
8.644836544990539551e-01,8.546599745750427246e-01,8.765742778778076172e-01,8.685138821601867676e-01,8.599496483802795410e-01,8.216624855995178223e-01,8.717884421348571777e-01,8.390428423881530762e-01,8.564231991767883301e-01,8.352645039558410645e-01
8.740554451942443848e-01,8.551637530326843262e-01,8.889168500900268555e-01,8.629723191261291504e-01,8.581864237785339355e-01,8.272040486335754395e-01,8.808563947677612305e-01,8.433249592781066895e-01,8.632242083549499512e-01,8.433249592781066895e-01
8.758186101913452148e-01,8.586902022361755371e-01,8.881611824035644531e-01,8.783375024795532227e-01,8.654912114143371582e-01,8.188917040824890137e-01,8.717884421348571777e-01,8.478589653968811035e-01,8.675063252449035645e-01,8.493703007698059082e-01
