6.348370909690856934e-01,6.325814723968505859e-01,6.408521533012390137e-01,6.461153030395507812e-01,6.421052813529968262e-01,6.453633904457092285e-01,6.390977501869201660e-01,6.388471126556396484e-01,6.448621749877929688e-01,6.441102623939514160e-01
6.378446221351623535e-01,6.368421316146850586e-01,6.408521533012390137e-01,6.491228342056274414e-01,6.468671560287475586e-01,6.516290903091430664e-01,6.481202840805053711e-01,6.388471126556396484e-01,6.416040062904357910e-01,6.441102623939514160e-01
6.315789222717285156e-01,6.446115374565124512e-01,6.395990252494812012e-01,6.814536452293395996e-01,6.511278152465820312e-01,6.461153030395507812e-01,6.476190686225891113e-01,6.523809432983398438e-01,6.644110083580017090e-01,6.553884744644165039e-01
6.902255415916442871e-01,6.726816892623901367e-01,6.766917109489440918e-01,7.117794752120971680e-01,6.596491336822509766e-01,6.674185395240783691e-01,6.523809432983398438e-01,6.859649419784545898e-01,6.897243261337280273e-01,6.766917109489440918e-01
7.122806906700134277e-01,6.879699230194091797e-01,6.949874758720397949e-01,7.466165423393249512e-01,6.894736886024475098e-01,6.987468600273132324e-01,6.849623918533325195e-01,7.142857313156127930e-01,7.245613932609558105e-01,7.085213065147399902e-01
7.363408803939819336e-01,6.977443695068359375e-01,7.255638837814331055e-01,7.701754570007324219e-01,7.115288376808166504e-01,7.240601778030395508e-01,7.150375843048095703e-01,7.413533926010131836e-01,7.609022259712219238e-01,7.403509020805358887e-01
7.716792225837707520e-01,7.140350937843322754e-01,7.456140518188476562e-01,7.972431182861328125e-01,7.323307991027832031e-01,7.501252889633178711e-01,7.182957530021667480e-01,7.621554136276245117e-01,7.829573750495910645e-01,7.593985199928283691e-01
7.942355871200561523e-01,7.295739054679870605e-01,7.776942253112792969e-01,8.135338425636291504e-01,7.528821825981140137e-01,7.679197788238525391e-01,7.403509020805358887e-01,7.869673967361450195e-01,8.045112490653991699e-01,7.822055220603942871e-01
8.278195261955261230e-01,7.531328201293945312e-01,7.934837341308593750e-01,8.293232917785644531e-01,7.661654353141784668e-01,7.829573750495910645e-01,7.674185633659362793e-01,7.997493743896484375e-01,8.248120546340942383e-01,8.017544150352478027e-01
8.486215472221374512e-01,7.681704163551330566e-01,8.082706928253173828e-01,8.360902070999145508e-01,7.854636311531066895e-01,8.002506494522094727e-01,7.814536094665527344e-01,8.205513954162597656e-01,8.383458852767944336e-01,8.155388236045837402e-01
8.551378250122070312e-01,7.854636311531066895e-01,8.165413737297058105e-01,8.521303534507751465e-01,8.030075430870056152e-01,8.205513954162597656e-01,7.972431182861328125e-01,8.275689482688903809e-01,8.458646535873413086e-01,8.303258419036865234e-01
8.624060153961181641e-01,7.912280559539794922e-01,8.363408446311950684e-01,8.578947186470031738e-01,8.137844800949096680e-01,8.300752043724060059e-01,8.075187802314758301e-01,8.395990133285522461e-01,8.696742057800292969e-01,8.443608880043029785e-01
8.779448866844177246e-01,8.042606711387634277e-01,8.481202721595764160e-01,8.754385709762573242e-01,8.278195261955261230e-01,8.448621630668640137e-01,8.165413737297058105e-01,8.481202721595764160e-01,8.759398460388183594e-01,8.481202721595764160e-01
8.894736766815185547e-01,8.150376081466674805e-01,8.538846969604492188e-01,8.802005052566528320e-01,8.375939726829528809e-01,8.340852260589599609e-01,8.290726542472839355e-01,8.654135465621948242e-01,8.809523582458496094e-01,8.598997592926025391e-01
