6.659702062606811523e-01,6.685168743133544922e-01,6.641867160797119141e-01,6.357757449150085449e-01,6.677756905555725098e-01,6.735376119613647461e-01,6.724854111671447754e-01,6.406351327896118164e-01,6.689248681068420410e-01,6.521602869033813477e-01
5.483468770980834961e-01,6.133499741554260254e-01,5.654688477516174316e-01,5.432392358779907227e-01,5.895894765853881836e-01,6.024424433708190918e-01,5.687660574913024902e-01,5.639446973800659180e-01,5.494967699050903320e-01,5.569276809692382812e-01
4.843759834766387939e-01,5.520635247230529785e-01,5.120702385902404785e-01,4.700242877006530762e-01,5.060298442840576172e-01,5.316769480705261230e-01,4.669214487075805664e-01,5.214094519615173340e-01,4.834431409835815430e-01,5.010050535202026367e-01
4.465199112892150879e-01,5.121235251426696777e-01,4.832776784896850586e-01,4.264741837978363037e-01,4.539399743080139160e-01,4.950049221515655518e-01,4.136516451835632324e-01,4.869032502174377441e-01,4.410682320594787598e-01,4.649748206138610840e-01
4.218913018703460693e-01,4.863098859786987305e-01,4.560451805591583252e-01,4.010924398899078369e-01,4.159049093723297119e-01,4.676445424556732178e-01,3.852827847003936768e-01,4.608073830604553223e-01,4.146763384342193604e-01,4.406038522720336914e-01
3.954268693923950195e-01,4.679528772830963135e-01,4.280145168304443359e-01,3.838022053241729736e-01,3.877609670162200928e-01,4.456166326999664307e-01,3.678667247295379639e-01,4.367487132549285889e-01,3.948373198509216309e-01,4.206624627113342285e-01
3.807355463504791260e-01,4.427438676357269287e-01,4.101384878158569336e-01,3.718867301940917969e-01,3.625510632991790771e-01,4.323808848857879639e-01,3.579961955547332764e-01,4.085725545883178711e-01,3.745187222957611084e-01,4.069018065929412842e-01
3.581714630126953125e-01,4.216966927051544189e-01,3.948603570461273193e-01,3.611334264278411865e-01,3.505320549011230469e-01,4.169818162918090820e-01,3.451071977615356445e-01,3.858537375926971436e-01,3.591770827770233154e-01,3.916813135147094727e-01
3.465220928192138672e-01,4.028787016868591309e-01,3.832556903362274170e-01,3.554487228393554688e-01,3.327231407165527344e-01,4.013731479644775391e-01,3.333943784236907959e-01,3.697247803211212158e-01,3.509270548820495605e-01,3.772141337394714355e-01
3.318096101284027100e-01,3.870213329792022705e-01,3.716062009334564209e-01,3.433385789394378662e-01,3.204972445964813232e-01,3.919167518615722656e-01,3.285936117172241211e-01,3.561862409114837646e-01,3.386352658271789551e-01,3.693846166133880615e-01
3.257560431957244873e-01,3.706187307834625244e-01,3.640367090702056885e-01,3.361587226390838623e-01,3.136723339557647705e-01,3.781897127628326416e-01,3.212519586086273193e-01,3.438543975353240967e-01,3.285718262195587158e-01,3.572859764099121094e-01
3.221788406372070312e-01,3.646430075168609619e-01,3.539961278438568115e-01,3.282034397125244141e-01,3.039298057556152344e-01,3.700292706489562988e-01,3.128552436828613281e-01,3.339581191539764404e-01,3.230776488780975342e-01,3.496578931808471680e-01
3.198287785053253174e-01,3.524411618709564209e-01,3.476901352405548096e-01,3.203465640544891357e-01,2.948872148990631104e-01,3.617730736732482910e-01,3.050080835819244385e-01,3.241991996765136719e-01,3.132731020450592041e-01,3.396440446376800537e-01
3.052066266536712646e-01,3.400968015193939209e-01,3.418437838554382324e-01,3.145880401134490967e-01,2.879010736942291260e-01,3.523451685905456543e-01,3.012749552726745605e-01,3.155623078346252441e-01,3.055159747600555420e-01,3.360940217971801758e-01
3.029320836067199707e-01,3.362580239772796631e-01,3.384622633457183838e-01,3.088756203651428223e-01,2.768371105194091797e-01,3.458019793033599854e-01,2.942361235618591309e-01,3.071586787700653076e-01,2.964113056659698486e-01,3.243073523044586182e-01
3.015214800834655762e-01,3.273572623729705811e-01,3.296434581279754639e-01,3.006476163864135742e-01,2.712059915065765381e-01,3.414364159107208252e-01,2.901590168476104736e-01,2.982270121574401855e-01,2.900395691394805908e-01,3.190180659294128418e-01
2.933789789676666260e-01,3.198434412479400635e-01,3.244638741016387939e-01,2.977929413318634033e-01,2.657604515552520752e-01,3.333589434623718262e-01,2.836499214172363281e-01,2.903712391853332520e-01,2.821589708328247070e-01,3.106604218482971191e-01
2.919290065765380859e-01,3.133539557456970215e-01,3.194501101970672607e-01,2.961624264717102051e-01,2.605634927749633789e-01,3.283812105655670166e-01,2.805272638797760010e-01,2.869982719421386719e-01,2.783730328083038330e-01,3.036428391933441162e-01
2.849044799804687500e-01,3.073002099990844727e-01,3.172299265861511230e-01,2.933735847473144531e-01,2.513417899608612061e-01,3.255233466625213623e-01,2.749582231044769287e-01,2.838787734508514404e-01,2.702899873256683350e-01,2.962692379951477051e-01
2.838339209556579590e-01,3.004005253314971924e-01,3.093049824237823486e-01,2.900512218475341797e-01,2.523616254329681396e-01,3.178972005844116211e-01,2.683387994766235352e-01,2.748277485370635986e-01,2.695144712924957275e-01,2.895090579986572266e-01
2.804633080959320068e-01,2.976150512695312500e-01,3.042213320732116699e-01,2.828589379787445068e-01,2.442380189895629883e-01,3.161790966987609863e-01,2.645013928413391113e-01,2.682294845581054688e-01,2.612579166889190674e-01,2.826656997203826904e-01
2.714326381683349609e-01,2.910656929016113281e-01,3.004272878170013428e-01,2.802322208881378174e-01,2.424989491701126099e-01,3.116386830806732178e-01,2.601591050624847412e-01,2.694706618785858154e-01,2.597910165786743164e-01,2.769933938980102539e-01
2.697192132472991943e-01,2.893316745758056641e-01,2.961764335632324219e-01,2.739355266094207764e-01,2.351762205362319946e-01,3.052162528038024902e-01,2.569029033184051514e-01,2.594927549362182617e-01,2.534157335758209229e-01,2.701309323310852051e-01
2.681024372577667236e-01,2.855347394943237305e-01,2.916816771030426025e-01,2.698615789413452148e-01,2.290263622999191284e-01,3.044341802597045898e-01,2.544476687908172607e-01,2.599142193794250488e-01,2.554623484611511230e-01,2.716448605060577393e-01
2.682090699672698975e-01,2.791115939617156982e-01,2.883335053920745850e-01,2.671825289726257324e-01,2.298487424850463867e-01,3.016662299633026123e-01,2.465068995952606201e-01,2.556731998920440674e-01,2.518596053123474121e-01,2.657502591609954834e-01
2.614621520042419434e-01,2.688234746456146240e-01,2.858384549617767334e-01,2.656404376029968262e-01,2.247031182050704956e-01,2.939341068267822266e-01,2.404088675975799561e-01,2.545304894447326660e-01,2.456929385662078857e-01,2.632645368576049805e-01
